msg_seq,t_tx_ns,t_rx_ns,lat_ms,payload_app,payload_envelope,wire_up_l3_bytes,wire_down_l3_bytes,wire_l3_bytes,frames_up,frames_down,msg_total_bytes_enviada,eficiencia_env,overhead_env_bytes
196,1758444556377944160,1758444556807007791,429.064,463,487,2200,1106,3306,41,41,2200,0.22136363636363637,1713
197,1758445166582308145,1758445166595718862,13.411,463,487,1996,954,2950,36,36,1996,0.2439879759519038,1509
198,1758445755781467414,1758445756013180560,231.713,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
199,1758446357991591913,1758446359504849369,1513.257,459,483,2756,1158,3914,43,43,2756,0.17525399129172714,2273
200,1758446956204247907,1758446956521797318,317.549,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
201,1758447559406370877,1758447559424395379,18.025,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
202,1758448155613078821,1758448155721039955,107.961,459,483,1892,838,2730,33,33,1892,0.25528541226215645,1409
203,1758448759818125777,1758448759847693731,29.568,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
204,1758449358033758153,1758449358261182642,227.424,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
205,1758449957249005575,1758449957461523911,212.518,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
206,1758450557458751593,1758450558893205610,1434.454,463,487,2764,1210,3974,44,44,2764,0.17619392185238783,2277
207,1758451155642395468,1758451155842104995,199.71,459,483,2120,1082,3202,40,40,2120,0.2278301886792453,1637
208,1758451756841347321,1758451756980462699,139.115,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
209,1758452357056728746,1758452357067000741,10.272,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
210,1758452956262318723,1758452956275598638,13.28,463,487,1920,942,2862,35,35,1920,0.25364583333333335,1433
211,1758453556467278274,1758453558111497131,1644.219,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
212,1758454155660249402,1758454155864835786,204.586,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
213,1758454755847446223,1758454756076156567,228.71,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
214,1758455356036331194,1758455356258397003,222.066,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
215,1758455956247996358,1758455956382282374,134.286,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
216,1758456556456840354,1758456556757942959,301.103,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
217,1758457157656695553,1758457157936348217,279.653,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
218,1758457755849487325,1758457755900521319,51.034,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
219,1758458357067166227,1758458357353421683,286.255,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
220,1758458956254341910,1758458956361305271,106.963,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
221,1758459557467700973,1758459557498866706,31.166,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
222,1758460158672012547,1758460158970478981,298.466,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
223,1758460759870787934,1758460760178544388,307.756,459,483,2196,1146,3342,42,42,2196,0.21994535519125682,1713
224,1758461356088077279,1758461356387924172,299.847,463,487,2264,1402,3666,47,47,2264,0.2151060070671378,1777
225,1758461956300252299,1758461956527464947,227.213,459,483,1892,890,2782,34,34,1892,0.25528541226215645,1409
226,1758462557506734550,1758462559260447369,1753.713,463,487,2200,1106,3306,41,41,2200,0.22136363636363637,1713
227,1758463167712896768,1758463167811192022,98.295,463,487,1768,762,2530,30,30,1768,0.2754524886877828,1281
228,1758463755909577820,1758463756120875728,211.298,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
229,1758464357104573219,1758464357247732782,143.16,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
230,1758464956318083523,1758464956612377508,294.294,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
231,1758465558525928321,1758465558692702487,166.774,463,487,2428,1338,3766,48,48,2428,0.20057660626029655,1941
232,1758466155720990201,1758466155923639281,202.649,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
233,1758466758909583816,1758466758961746922,52.163,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
234,1758467374125943524,1758467374202394045,76.451,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
235,1758467956305758676,1758467956557421402,251.663,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
236,1758468556511904294,1758468556754524785,242.62,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
237,1758469155716683132,1758469156030498899,313.816,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
238,1758469757919241592,1758469757932320838,13.079,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
239,1758470356140276380,1758470356217084969,76.809,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
240,1758470957350732866,1758470957363500212,12.767,459,483,1916,890,2806,34,34,1916,0.2520876826722338,1433
241,1758471556549584486,1758471556708859889,159.275,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
242,1758472155736851515,1758472155912596439,175.745,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
243,1758472755947225260,1758472756175134000,227.909,459,483,2120,1134,3254,41,41,2120,0.2278301886792453,1637
244,1758473356156490019,1758473356207855467,51.365,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
245,1758473957362577611,1758473957509243629,146.666,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
246,1758474556568301067,1758474556735411686,167.111,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
247,1758475155763514922,1758475156051819518,288.305,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
248,1758475757966073016,1758475758014021972,47.949,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
249,1758476356174519233,1758476356188558313,14.039,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
250,1758476959361944642,1758476959453182593,91.238,459,483,2272,1158,3430,43,43,2272,0.2125880281690141,1789
251,1758477557565990509,1758477557823131189,257.141,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
252,1758478158768927470,1758478159015659237,246.732,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
253,1758478761978396628,1758478762170149319,191.753,459,483,2348,1222,3570,45,45,2348,0.20570698466780238,1865
254,1758479360192657256,1758479360206032535,13.375,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
255,1758479956400218315,1758479956413547343,13.329,463,487,1920,942,2862,35,35,1920,0.25364583333333335,1433
256,1758480555598009699,1758480557268891293,1670.882,463,487,2688,1094,3782,41,41,2688,0.18117559523809523,2201
257,1758481158787965371,1758481159019178369,231.213,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
258,1758481757968594665,1758481758266236127,297.641,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
259,1758482358181339075,1758482358267145056,85.806,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
260,1758482959390344034,1758482959426640693,36.297,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
261,1758483557578062303,1758483557830339644,252.277,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
262,1758484155765500911,1758484157139575151,1374.074,463,487,1972,954,2926,36,36,1972,0.24695740365111563,1485
263,1758484755963103927,1758484755992699104,29.595,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
264,1758485359183608238,1758485359277148609,93.54,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
265,1758485956392410894,1758485956833879977,441.469,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
266,1758486557581615175,1758486557621554001,39.939,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
267,1758487155763951707,1758487156088406429,324.455,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
268,1758487755950362266,1758487756032064887,81.703,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
269,1758488357168015567,1758488357180886421,12.871,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
270,1758488958384487890,1758488958394317716,9.83,463,487,1996,954,2950,36,36,1996,0.2439879759519038,1509
271,1758489555582080463,1758489556556745808,974.665,463,487,2072,1030,3102,38,38,2072,0.23503861003861004,1585
272,1758490158777766394,1758490158872354604,94.588,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
273,1758490755974123943,1758490756194129861,220.006,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
274,1758491356180958349,1758491356609371112,428.413,459,483,2348,1222,3570,45,45,2348,0.20570698466780238,1865
275,1758491956393245633,1758491956633817442,240.572,463,487,2352,1274,3626,46,46,2352,0.2070578231292517,1865
276,1758492565605987398,1758492565848069908,242.083,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
277,1758493158801604549,1758493159157828831,356.224,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
278,1758493756007417068,1758493756114392538,106.975,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
279,1758494367234847053,1758494367329263824,94.417,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
280,1758494958441332364,1758494959624805219,1183.473,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
281,1758495560636166766,1758495560646277573,10.111,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
282,1758496155812576449,1758496155978242955,165.667,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
283,1758496766033051146,1758496766271571679,238.521,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
284,1758497356241934648,1758497356486502779,244.568,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
285,1758497956427183076,1758497956461474301,34.291,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
286,1758498555632620428,1758498555642413078,9.793,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
287,1758499157834852659,1758499157847773960,12.921,463,487,2072,1018,3090,38,38,2072,0.23503861003861004,1585
288,1758499757050342219,1758499757222951855,172.61,459,483,2272,1158,3430,43,43,2272,0.2125880281690141,1789
289,1758500359265090792,1758500359562715123,297.624,463,487,2276,1210,3486,44,44,2276,0.2139718804920914,1789
290,1758500958469255868,1758500960264651075,1795.395,463,487,2688,1094,3782,41,41,2688,0.18117559523809523,2201
291,1758501557653733532,1758501558730412058,1076.679,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
292,1758502155843482055,1758502155997163206,153.681,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
293,1758502766064016703,1758502766122866327,58.85,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
294,1758503357280963252,1758503357540750566,259.787,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
295,1758503959488384603,1758503959809206038,320.821,459,483,2272,1158,3430,43,43,2272,0.2125880281690141,1789
296,1758504556699871105,1758504556804098999,104.228,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
297,1758505155884558970,1758505156172649164,288.09,463,487,2276,1210,3486,44,44,2276,0.2139718804920914,1789
298,1758505756092632348,1758505756262193761,169.561,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
299,1758506359306947343,1758506359654870084,347.923,463,487,2276,1210,3486,44,44,2276,0.2139718804920914,1789
300,1758506955517382851,1758506955531328600,13.946,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
301,1758507555727922025,1758507556204857438,476.935,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
302,1758508155935125079,1758508155947708351,12.583,463,487,2072,1018,3090,38,38,2072,0.23503861003861004,1585
303,1758508757153748044,1758508757312608822,158.861,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
304,1758509358364151344,1758509360191102699,1826.951,463,487,2612,1030,3642,39,39,2612,0.18644716692189892,2125
305,1758509957553713609,1758509957647070909,93.357,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
306,1758510557734265621,1758510557979087888,244.822,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
307,1758511155932315951,1758511157528833808,1596.518,463,487,2840,1274,4114,46,46,2840,0.1714788732394366,2353
308,1758511759156105498,1758511759259717177,103.612,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
309,1758512356354969103,1758512356529934744,174.966,463,487,2352,1158,3510,44,44,2352,0.2070578231292517,1865
310,1758512957540114491,1758512959144818060,1604.704,459,483,2756,1210,3966,44,44,2756,0.17525399129172714,2273
311,1758513555738463836,1758513558709494127,2971.03,463,487,3176,1094,4270,41,41,3176,0.1533375314861461,2689
312,1758514155937295456,1758514156164086574,226.791,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
313,1758514758155849146,1758514758223180917,67.332,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
314,1758515356338838249,1758515356640522833,301.685,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
315,1758515955545081717,1758515955555223679,10.142,463,487,2352,1274,3626,46,46,2352,0.2070578231292517,1865
316,1758516557750777811,1758516557764110017,13.332,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
317,1758517155947535921,1758517156133229346,185.693,459,483,2068,1070,3138,39,39,2068,0.23355899419729206,1585
318,1758517756167874083,1758517756668446687,500.573,463,487,2072,1030,3102,38,38,2072,0.23503861003861004,1585
319,1758518356374250291,1758518356693107744,318.857,463,487,2200,1146,3346,42,42,2200,0.22136363636363637,1713
320,1758518958585510313,1758518959862976672,1277.466,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
321,1758519555780457809,1758519558291678753,2511.221,463,487,2536,1018,3554,38,38,2536,0.1920347003154574,2049
322,1758520157989755026,1758520158370456548,380.702,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
323,1758520758206474852,1758520758343147102,136.672,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
324,1758521358396256280,1758521358664903796,268.648,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
325,1758521959603952280,1758521960145291912,541.34,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
326,1758522555806329172,1758522556028724242,222.395,459,483,2272,1158,3430,43,43,2272,0.2125880281690141,1789
327,1758523156022908255,1758523156046874774,23.967,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
328,1758523757237913537,1758523757307826286,69.913,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
329,1758524356445219882,1758524356519937889,74.718,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
330,1758524956646203205,1758524957798926613,1152.723,463,487,2688,1146,3834,42,42,2688,0.18117559523809523,2201
331,1758525557834370287,1758525559789289999,1954.92,463,487,2764,1158,3922,43,43,2764,0.17619392185238783,2277
332,1758526156043865427,1758526156331058591,287.193,463,487,2048,1018,3066,38,38,2048,0.23779296875,1561
333,1758526756257220788,1758526756296099992,38.879,463,487,2352,1222,3574,45,45,2352,0.2070578231292517,1865
334,1758527355447359748,1758527355459672112,12.312,463,487,1844,826,2670,32,32,1844,0.26409978308026033,1357
335,1758527957632959745,1758527959346145078,1713.185,459,483,2044,966,3010,37,37,2044,0.2363013698630137,1561
336,1758528557831103916,1758528557930026685,98.923,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
337,1758529158046312753,1758529158335117501,288.805,463,487,2276,1158,3434,43,43,2276,0.2139718804920914,1789
338,1758529758259548405,1758529758360098306,100.55,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
339,1758530356442195057,1758530356695074080,252.879,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
340,1758530959650697755,1758530959928430774,277.733,463,487,1972,954,2926,36,36,1972,0.24695740365111563,1485
341,1758531557853194843,1758531557948059101,94.864,463,487,2428,1286,3714,47,47,2428,0.20057660626029655,1941
342,1758532156072223559,1758532156351666523,279.443,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
343,1758532786297903479,1758532786601366603,303.463,459,483,2196,1094,3290,41,41,2196,0.21994535519125682,1713
344,1758533355485025723,1758533355976408154,491.382,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
345,1758533957681483119,1758533957925038234,243.555,459,483,2120,1070,3190,40,40,2120,0.2278301886792453,1637
346,1758534555878573499,1758534555932415492,53.842,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
347,1758535156099801391,1758535156132964833,33.163,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
348,1758535756313816833,1758535756547992779,234.176,467,491,2204,1198,3402,43,43,2204,0.22277676950998185,1713
349,1758536355509162673,1758536355524121699,14.959,459,483,1968,902,2870,35,35,1968,0.24542682926829268,1485
350,1758536955705037354,1758536955903783027,198.746,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
351,1758537555890409287,1758537555903367969,12.959,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
352,1758538158109287712,1758538158122658505,13.371,463,487,1844,878,2722,33,33,1844,0.26409978308026033,1357
353,1758538757323702204,1758538757594289161,270.587,459,483,2120,1030,3150,39,39,2120,0.2278301886792453,1637
354,1758539356520051850,1758539356738474972,218.423,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
355,1758539957710538482,1758539957927564470,217.026,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
356,1758540555892294816,1758540556034508848,142.214,459,483,1968,954,2922,36,36,1968,0.24542682926829268,1485
357,1758541156087254676,1758541156266407645,179.153,463,487,1972,902,2874,35,35,1972,0.24695740365111563,1485
358,1758541756301686756,1758541756386188686,84.502,463,487,2124,1030,3154,39,39,2124,0.2292843691148776,1637
359,1758542355507172649,1758542355751074501,243.902,459,483,2044,1018,3062,38,38,2044,0.2363013698630137,1561
360,1758542956699779438,1758542956901373744,201.594,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
361,1758543555891338709,1758543556066503381,175.165,467,491,2204,1146,3350,42,42,2204,0.22277676950998185,1713
362,1758544156110384509,1758544156301385721,191.001,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
363,1758544756326063591,1758544756598346848,272.283,467,491,2052,966,3018,37,37,2052,0.23927875243664717,1561
364,1758545358535793660,1758545358729858646,194.065,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
365,1758545955744070962,1758545955943656720,199.586,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
366,1758546555953659224,1758546556126473534,172.814,467,491,2204,1146,3350,42,42,2204,0.22277676950998185,1713
367,1758547156173685580,1758547156429044322,255.359,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
368,1758547756387842560,1758547756679693878,291.851,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
369,1758548356593602831,1758548356645149556,51.547,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
370,1758548955800169260,1758548955814007650,13.838,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
371,1758549556005014390,1758549556278230555,273.216,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
372,1758550156224697094,1758550156238685022,13.988,467,491,2000,954,2954,36,36,2000,0.2455,1509
373,1758550756439644267,1758550756637538748,197.894,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
374,1758551356642445057,1758551356764832118,122.387,467,491,2052,966,3018,37,37,2052,0.23927875243664717,1561
375,1758551955837338424,1758551956085686385,248.348,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
376,1758552556054894461,1758552556258915962,204.022,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
377,1758553156272800808,1758553156530588452,257.788,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
378,1758553756489629947,1758553756799488732,309.859,463,487,1896,838,2734,33,33,1896,0.2568565400843882,1409
379,1758554355700836794,1758554355827123115,126.286,467,491,1900,838,2738,33,33,1900,0.25842105263157894,1409
380,1758554955905811453,1758554956230598927,324.787,467,491,2128,1082,3210,40,40,2128,0.23073308270676693,1637
381,1758555558130321895,1758555558265575304,135.253,463,487,2124,1082,3206,40,40,2124,0.2292843691148776,1637
382,1758556157325132618,1758556157621987187,296.855,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
383,1758556755506218140,1758556755753036545,246.818,463,487,2200,1094,3294,41,41,2200,0.22136363636363637,1713
384,1758557355694418491,1758557355973154933,278.736,467,491,2204,1094,3298,41,41,2204,0.22277676950998185,1713
385,1758557957900453642,1758557957969867842,69.414,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
386,1758558559122640247,1758558561604999983,2482.36,463,487,2536,966,3502,37,37,2536,0.1920347003154574,2049
387,1758559156335860454,1758559156578081082,242.221,467,491,2128,1030,3158,39,39,2128,0.23073308270676693,1637
388,1758559756537573174,1758559756710208831,172.636,463,487,2048,966,3014,37,37,2048,0.23779296875,1561
389,1758560357732072530,1758560357748029429,15.957,467,491,2204,1094,3298,41,41,2204,0.22277676950998185,1713
390,1758560955944387430,1758560955956096434,11.709,467,491,1848,826,2674,32,32,1848,0.2656926406926407,1357
391,1758561556165601149,1758561556428387983,262.787,463,487,1844,838,2682,32,32,1844,0.26409978308026033,1357
392,1758562156381043090,1758562156547349948,166.307,467,491,620,78,698,3,3,620,0.7919354838709678,129
